Three Billboards Outside Ebbing, Missouri|2017|18|115|Comedy, Crime, Drama|A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.|three_billboards_outside_ebbing,_missouri_2017.jpg
Burn After Reading|2008|18|96|Comedy, Crime, Drama|A disk containing mysterious information from a CIA agent ends up in the hands of two unscrupulous and daft gym employees who attempt to sell it.|burn_after_reading_2008.jpg
Hugo|2011|12|126|Adventure, Drama, Family|In Paris in 1931, an orphan named Hugo Cabret who lives in the walls of a train station is wrapped up in a mystery involving his late father and an automaton.|hugo_2011.jpg
Raging Bull|1980|18|129|Biography, Drama, Sport|The life of boxer Jake LaMotta, as the violence and temper that leads him to the top in the ring destroys his life outside of it.|raging_bull_1980.jpg
Les Misérables|2012|12|158|Drama, History, Musical|In 19th-century France, Jean Valjean, who for decades has been hunted by the ruthless policeman Javert after breaking parole, agrees to care for a factory worker's daughter. The decision changes their lives forever.|les_misérables_2012.jpg
The Mummy Returns|2001|12|130|Action, Adventure, Fantasy|The mummified body of Imhotep is shipped to a museum in London, where he once again wakes and begins his campaign of rage and terror.|the_mummy_returns_2001.jpg
Hellboy|2004|12|122|Action, Fantasy, Horror|A demon, raised from infancy after being conjured by and rescued from the Nazis, grows up to become a defender against the forces of darkness.|hellboy_2004.jpg
Transformers: Age of Extinction|2014|12|165|Action, Adventure, Sci-Fi|Autobots must escape sight from a bounty hunter who has taken control of the human serendipity: Unexpectedly, Optimus Prime and his remaining gang turn to a mechanic, his daughter, and her back street racing boyfriend for help.|transformers_age_of_extinction_2014.jpg
Click|2006|12|107|Comedy, Drama, Fantasy|A workaholic architect finds a universal remote that allows him to fast-forward and rewind to different parts of his life. Complications arise when the remote starts to overrule his choices.|click_2006.jpg
Night at the Museum|2006|12|108|Adventure, Comedy, Family|A newly recruited night security guard at the Museum of Natural History discovers that an ancient curse causes the animals and exhibits on display to come to life and wreak havoc.|night_at_the_museum_2006.jpg
Jack Reacher|2012|12|130|Action, Crime, Mystery|A homicide investigator digs deeper into a case involving a trained military sniper who shot five random victims.|jack_reacher_2012.jpg
The Wrestler|2008|18|109|Drama, Sport|A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle.|the_wrestler_2008.jpg
True Grit|2010|12|110|Adventure, Drama, Western|A stubborn teenager enlists the help of a tough U.S. Marshal to track down her father's murderer.|true_grit_2010.jpg
Jackie Brown|1997|18|154|Crime, Drama, Thriller|A middle-aged woman finds herself in the middle of a huge conflict that will either make her a profit or cost her life.|jackie_brown_1997.jpg
Lord of War|2005|18|122|Crime, Drama, Thriller|An arms dealer confronts the morality of his work as he is being chased by an Interpol Agent.|lord_of_war_2005.jpg
The Expendables 2|2012|18|103|Action, Adventure, Thriller|Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.|the_expendables_2_2012.jpg
Salt|2010|12|100|Action, Crime, Mystery|A CIA agent goes on the run after a defector accuses her of being a Russian spy.|salt_2010.jpg
Hitch|2005|12|118|Comedy, Romance|While helping his latest client woo the fine lady of his dreams, a professional "date doctor" finds that his game doesn't quite work on the gossip columnist with whom he's smitten.|hitch_2005.jpg
Total Recall|1990|18|113|Action, Sci-Fi, Thriller|When a man goes for virtual vacation memories of the planet Mars, an unexpected and harrowing series of events forces him to go to the planet for real - or does he?|total_recall_1990.jpg
There's Something About Mary|1998|18|119|Comedy, Romance|A man gets a chance to meet up with his dream girl from high school, even though his date with her back then was a complete disaster.|there's_something_about_mary_1998.jpg
Deja Vu|2006|12|126|Action, Crime, Sci-Fi|After a ferry is bombed in New Orleans, an A.T.F. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims.|deja_vu_2006.jpg
Fifty Shades of Grey|2015|18|125|Drama, Romance, Thriller|Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey.|fifty_shades_of_grey_2015.jpg
The Secret Life of Walter Mitty|2013|12|114|Adventure, Comedy, Drama|When his job along with that of his co-worker are threatened, Walter takes action in the real world embarking on a global journey that turns into an adventure more extraordinary than anything he could have ever imagined.|the_secret_life_of_walter_mitty_2013.jpg
A.I. Artificial Intelligence|2001|12|146|Adventure, Drama, Sci-Fi|A highly advanced robotic boy longs to become "real" so that he can regain the love of his human mother.|ai_artificial_intelligence_2001.jpg
Constantine|2005|18|132|Action, Drama, Fantasy|Supernatural detective John Constantine helps a policewoman prove her sister's death was not a suicide, but something more.|constantine_2005.jpg
Babel|2006|18|143|Drama|Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families.|babel_2006.jpg
Interview with the Vampire: The Vampire Chronicles|1994|18|123|Drama, Horror|A vampire tells his epic life story: love, betrayal, loneliness, and hunger.|interview_with_the_vampire_the_vampire_chronicles_1994.jpg
Jumper|2008|12|88|Action, Adventure, Sci-Fi|A teenager with teleportation abilities suddenly finds himself in the middle of an ancient war between those like him and their sworn annihilators.|jumper_2008.jpg
Taken 2|2012|12|92|Action, Crime, Thriller|In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.|taken_2_2012.jpg
RED|2010|12|111|Action, Comedy, Crime|When his peaceful life is threatened by a high-tech assassin, former black-ops agent Frank Moses reassembles his old team in a last ditch effort to survive and uncover his assailants.|red_2010.jpg
Magnolia|1999|18|188|Drama|An epic mosaic of interrelated characters in search of love, forgiveness, and meaning in the San Fernando Valley.|magnolia_1999.jpg
Once Upon a Time in America|1984|18|229|Crime, Drama|A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.|once_upon_a_time_in_america_1984.jpg
Serenity|2005|12|119|Action, Adventure, Sci-Fi|The crew of the ship Serenity try to evade an assassin sent to recapture one of their members who is telepathic.|serenity_2005.jpg
The Transporter|2002|12|92|Action, Crime, Thriller|Frank is hired to "transport" packages for unknown clients and has made a very good living doing so. But when asked to move a package that begins moving, complications arise.|the_transporter_2002.jpg
3:10 to Yuma|2007|18|122|Action, Adventure, Crime|A small-time rancher agrees to hold a captured outlaw who's awaiting a train to go to court in Yuma. A battle of wills ensues as the outlaw tries to psych out the rancher.|310_to_yuma_2007.jpg
Eyes Wide Shut|1999|18|159|Drama, Mystery, Thriller|A New York City doctor, who is married to an art curator, pushes himself on a harrowing and dangerous night-long odyssey of sexual and moral discovery after his wife admits that she once almost cheated on him.|eyes_wide_shut_1999.jpg
The Proposal|2009|12|108|Comedy, Drama, Romance|A pushy boss forces her young assistant to marry her in order to keep her visa status in the U.S. and avoid deportation to Canada.|the_proposal_2009.jpg
The Bourne Legacy|2012|12|135|Action, Adventure, Thriller|An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.|the_bourne_legacy_2012.jpg
Deadpool 2|2018|18|119|Action, Adventure, Comedy|Foul-mouthed mutant mercenary Wade Wilson (AKA. Deadpool), brings together a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg, Cable.|deadpool_2_2018.jpg
Seven Pounds|2008|12|123|Drama, Romance|A man with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.|seven_pounds_2008.jpg
The Book of Eli|2010|18|118|Action, Adventure, Drama|A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.|the_book_of_eli_2010.jpg
The Hangover Part III|2013|18|100|Comedy, Crime|When one of their own is kidnapped by an angry gangster, the Wolf Pack must track down Mr. Chow, who has escaped from prison and is on the run.|the_hangover_part_iii_2013.jpg
Jurassic Park III|2001|12|92|Action, Adventure, Sci-Fi|A decidedly odd couple with ulterior motives convince Dr. Grant to go to Isla Sorna, resulting in an unexpected landing, and unexpected new inhabitants on the island.|jurassic_park_iii_2001.jpg
10 Things I Hate About You|1999|12|97|Comedy, Drama, Romance|A pretty, popular teenager can't go out on a date until her ill-tempered older sister does.|10_things_i_hate_about_you_1999.jpg
How to Train Your Dragon 2|2014|12|102|Animation, Action, Adventure|When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.|how_to_train_your_dragon_2_2014.jpg
Jumanji|1995|12|104|Adventure, Family, Fantasy|When two kids find and play a magical board game, they release a man trapped for decades in it and a host of dangers that can only be stopped by finishing the game.|jumanji_1995.jpg
The Blind Side|2009|12|129|Biography, Drama, Sport|The story of Michael Oher, a homeless and traumatized boy who became an All American football player and first round NFL draft pick with the help of a caring woman and her family.|the_blind_side_2009.jpg
The Nightmare Before Christmas|1993|12|76|Animation, Family, Fantasy|Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion.|the_nightmare_before_christmas_1993.jpg
